X1	X2	weight
PROX1	CNGB1	11.1483409810957
AMN	PPP1R18	11.0989856505229
C11orf45	PHACTR3	11.0639501846461
PROX1	TGFBR3L	11.0560182576116
PIK3R5	NCF1	10.9779726647771
USP54	FNBP4	10.9604756584546
DUOXA1	PPP1R18	10.9557828779603
ADPRHL1	PLPP5	10.9439071120321
ADAM12	FLT4	10.9387095747105
BRI3	GPSM3	10.9218726990089
CHI3L1	FAM177B	10.9165966946892
SLC9A3	CX3CR1	10.9160146803573
LDLRAD2	ST8SIA4	10.9030717452583
CSF3R	SLC9B2	10.8981786210797
PRKACA	ST6GALNAC5	10.8332430387932
C15orf48	FLT4	10.7929725454969
PIK3AP1	RUNX2	10.7862931199748
ST6GALNAC5	ADAMTS9	10.7859332822542
AKR1B10	LDLRAD2	10.7815792669096
SCGN	CEP72	10.7631483486986
PPP1R18	ITGA10	10.6897512608283
PDGFRA	NFATC2IP	10.6736674566706
NOS2	ADCY4	10.6435974131725
MYD88	CLASP1	10.6222994042624
FAM107A	KAZALD1	10.6092400838188
FAM198B	CEP72	10.6082804261897
PRF1	PLEK	10.6059095502643
SPP1	RUNX2	10.5836898192183
RPRM	CLASP1	10.553252158976
SLC25A25	CX3CR1	10.551949593978
CELF6	CX3CR1	10.4761785293516
LDLRAD2	AGAP6	10.4677629343989
LDLRAD2	GBP6	10.3960979380014
ADCY4	CEP72	10.3473933587269
HMSD	CX3CR1	10.344099280516
PGLYRP4	LOC100996693	10.3292595417659
PLEKHO2	CX3CR1	10.3231261048145
ATP2A1	HLX	10.2666793362824
IGFBP6	CLASP1	10.2421957193419
CITED2	ADCY4	10.2017244394646
ST6GALNAC5	ITGA10	10.1332564417603
RTN1	ADCY4	10.08133432664
PROX1	PACSIN1	10.0670051556929
IGF2	HDC	10.0652315138549
VASH1	ADCY4	10.0544577688714
SFTPB	LDLRAD2	10.0398694306403
ADPRHL1	LTF	10.039132392112
HLX	ADAMTS17	10.0101209449403
HSF4	TGFBR3L	10.007071824852
LOC107987462	SIGLEC8	9.99870301029395
MUC5B	CST1	9.97891449810555
SLC16A14	CX3CR1	9.97557905984493
SPI1	CX3CR1	9.95940469256728
TMEM200A	CCR1	9.95818178188201
MYO1F	FGR	9.9492208464656
SFTPC	CX3CR1	9.9456227976915
ST6GALNAC5	CD44	9.93655119489116
CHI3L1	CMYA5	9.93565015591006
CHI3L1	DHX35	9.91942491512247
MUC6	PPP1R18	9.90815868023676
PRKACA	USP54	9.89989008888657
DNAJC5B	RUNX2	9.88138642858415
MMP2	SCGB3A1	9.87845684908924
MUC5B	FBXO24	9.85060279105722
MAFB	ADAMTS7	9.79342753523257
MAFB	CEP72	9.77810798350667
ADAM12	HLX	9.76946034410557
