X1	X2	weight
ENSG00000007129	ENSG00000167680	13.9587390736839
ENSG00000095917	ENSG00000167680	13.925540343509
ENSG00000037280	ENSG00000146205	13.8786679412281
ENSG00000180644	ENSG00000102878	13.8783700225205
ENSG00000091651	ENSG00000151632	13.831077373409
ENSG00000075461	ENSG00000172765	13.8246550926379
ENSG00000167680	ENSG00000197870	13.8242768238412
ENSG00000146112	ENSG00000102878	13.7748357689708
ENSG00000187942	ENSG00000143127	13.7376866348654
ENSG00000167680	ENSG00000236499	13.7066121515062
ENSG00000167680	ENSG00000170369	13.6733180443699
ENSG00000177202	ENSG00000136630	13.6543284499582
ENSG00000167680	ENSG00000101441	13.6522890402822
ENSG00000117318	ENSG00000151632	13.6089604741281
ENSG00000204149	ENSG00000167680	13.591901134491
ENSG00000124193	ENSG00000151632	13.562396825072
ENSG00000076248	ENSG00000103942	13.5585886748288
ENSG00000164935	ENSG00000174370	13.5216693674659
ENSG00000249628	ENSG00000111215	13.5095338668729
ENSG00000118785	ENSG00000100292	13.4284865286191
ENSG00000151632	ENSG00000183347	13.4236118129256
ENSG00000120458	ENSG00000111215	13.3557217839528
ENSG00000137501	ENSG00000175455	13.3517234745064
ENSG00000211445	ENSG00000151632	13.3034859559959
ENSG00000164484	ENSG00000146070	13.2989334240515
ENSG00000125538	ENSG00000175489	13.2770821359099
ENSG00000266967	ENSG00000151632	13.2732715808003
ENSG00000166391	ENSG00000151632	13.2167114353013
ENSG00000167397	ENSG00000115414	13.2119710949199
ENSG00000101333	ENSG00000151632	13.1660548209518
ENSG00000155265	ENSG00000111215	13.1600075011151
ENSG00000182747	ENSG00000151632	13.1537100419904
ENSG00000100739	ENSG00000172765	13.1047446877423
ENSG00000048740	ENSG00000111215	13.0362219428014
ENSG00000085265	ENSG00000100292	13.0310764767491
ENSG00000151632	ENSG00000141744	13.0299443161465
ENSG00000133048	ENSG00000146205	13.0133612179769
ENSG00000151632	ENSG00000177025	13.0115083442948
ENSG00000108602	ENSG00000111215	12.9733641386403
ENSG00000037280	ENSG00000243709	12.9596232493795
ENSG00000066230	ENSG00000164125	12.9427996096225
ENSG00000152315	ENSG00000111215	12.9382315057522
ENSG00000109610	ENSG00000074054	12.9348574941212
ENSG00000137501	ENSG00000164309	12.8744641567571
ENSG00000182022	ENSG00000111215	12.8698733968582
ENSG00000211445	ENSG00000100292	12.8369169972885
ENSG00000166741	ENSG00000111215	12.788039945386
ENSG00000244067	ENSG00000100292	12.7826461894853
ENSG00000066230	ENSG00000129467	12.7813680184229
ENSG00000117707	ENSG00000066230	12.7737982858479
ENSG00000136630	ENSG00000143127	12.7645080177603
ENSG00000187994	ENSG00000096060	12.7464638717397
ENSG00000115414	ENSG00000171097	12.7352236228779
ENSG00000158764	ENSG00000151632	12.7206996559105
ENSG00000179593	ENSG00000172765	12.709899746649
ENSG00000057294	ENSG00000187994	12.625375235455
ENSG00000187942	ENSG00000112877	12.6246901180403
ENSG00000196296	ENSG00000149781	12.6209781636252
ENSG00000076248	ENSG00000156510	12.6165169404605
ENSG00000121310	ENSG00000111215	12.6094992253705
ENSG00000151474	ENSG00000037280	12.5879380785813
ENSG00000012223	ENSG00000111215	12.5708979855279
ENSG00000196296	ENSG00000115414	12.5446302316149
ENSG00000146112	ENSG00000204577	12.5266074768848
ENSG00000137501	ENSG00000085265	12.4913686635733
ENSG00000187994	ENSG00000132514	12.4778499773272
ENSG00000213199	ENSG00000115414	12.4387798428483
ENSG00000196296	ENSG00000111215	12.3652617864656
ENSG00000244682	ENSG00000037280	12.3537182275434
ENSG00000166348	ENSG00000131042	12.3078556218507
ENSG00000175985	ENSG00000111215	12.2578433996781
ENSG00000198650	ENSG00000172765	12.2379340882987
ENSG00000153531	ENSG00000063438	12.2142007501856
ENSG00000152213	ENSG00000149781	12.2106285560357
ENSG00000196296	ENSG00000141506	12.1509812141202
ENSG00000137563	ENSG00000111215	12.146862104983
ENSG00000166482	ENSG00000164713	12.1307428871606
ENSG00000140488	ENSG00000117707	12.111131082401
ENSG00000115414	ENSG00000101447	12.0902701640152
ENSG00000133048	ENSG00000243709	12.0748371293355
ENSG00000124813	ENSG00000113924	12.0728005829657
ENSG00000091513	ENSG00000072195	12.0492403257061
ENSG00000168309	ENSG00000146205	12.0009739814356
ENSG00000155850	ENSG00000141506	11.9759394389868
ENSG00000079689	ENSG00000188677	11.9741196291817
ENSG00000204103	ENSG00000105366	11.9642989708619
ENSG00000133048	ENSG00000110619	11.9473104170143
ENSG00000187942	ENSG00000108602	11.9466979596277
ENSG00000124143	ENSG00000172765	11.9300066386405
ENSG00000164484	ENSG00000124615	11.9275684973694
ENSG00000168484	ENSG00000117707	11.9256852323515
ENSG00000089876	ENSG00000171303	11.9168224333811
ENSG00000101082	ENSG00000111215	11.9042701611417
ENSG00000140488	ENSG00000129467	11.829905450582
ENSG00000109920	ENSG00000168329	11.8105570743088
ENSG00000164125	ENSG00000143127	11.77878824595
ENSG00000079689	ENSG00000143127	11.7641442484678
ENSG00000204149	ENSG00000111215	11.7354183538951
ENSG00000143320	ENSG00000124813	11.7331564044101
ENSG00000204103	ENSG00000136205	11.7306575065647
ENSG00000151474	ENSG00000136630	11.6685343430347
ENSG00000166482	ENSG00000109920	11.6426255860105
ENSG00000177202	ENSG00000146112	11.6217334982367
ENSG00000154277	ENSG00000111215	11.6115539017785
ENSG00000037280	ENSG00000197520	11.6012425940686
ENSG00000163463	ENSG00000129467	11.6007562405648
ENSG00000085265	ENSG00000115414	11.5735649552552
ENSG00000141506	ENSG00000104972	11.5602966218844
ENSG00000149781	ENSG00000165061	11.5556534013547
ENSG00000136630	ENSG00000112877	11.5494738906672
ENSG00000115414	ENSG00000007129	11.539190649401
ENSG00000136630	ENSG00000176953	11.5276000205024
ENSG00000136630	ENSG00000138829	11.5027487795613
ENSG00000164484	ENSG00000113924	11.4970440593598
ENSG00000146112	ENSG00000136205	11.4745560434497
ENSG00000168484	ENSG00000129467	11.461577114584
ENSG00000136630	ENSG00000244694	11.4309108763794
ENSG00000075461	ENSG00000133048	11.4280486916054
ENSG00000115414	ENSG00000236499	11.4276285099622
ENSG00000124222	ENSG00000187942	11.4187685325191
ENSG00000146112	ENSG00000170458	11.3595280275027
ENSG00000037280	ENSG00000155850	11.3475651067187
